X,Y,Z,formation
4474152.075,1678446.263,2515.18,DP
4474197.142,1678424.209,2495.501,DP
4474242.619,1678401.953,2477.317,DP
4474289.188,1678379.163,2460.247,DP
4474337.535,1678355.502,2443.913,DP
4474388.342,1678330.638,2427.933,DP
4474442.293,1678304.235,2411.929,DP
4474500.071,1678275.959,2395.522,DP
4474562.029,1678245.638,2378.49,DP
4474627.681,1678213.508,2361.006,DP
4474696.408,1678179.875,2343.308,DP
4474767.589,1678145.039,2325.631,DP
4474840.605,1678109.307,2308.214,DP
4474914.837,1678072.979,2291.294,DP
4474989.665,1678036.36,2275.107,DP
4475064.481,1677999.746,2259.883,DP
4475138.97,1677963.292,2245.604,DP
4475213.101,1677927.014,2232.019,DP
4475286.853,1677890.921,2218.866,DP
4475360.203,1677855.026,2205.884,DP
4475433.131,1677819.336,2192.813,DP
4475505.615,1677783.864,2179.391,DP
4475577.634,1677748.619,2165.358,DP
4475649.276,1677713.559,2150.559,DP
4475721.3,1677678.312,2135.471,DP
4475794.713,1677642.386,2120.807,DP
4475870.518,1677605.289,2107.277,DP
4475949.717,1677566.531,2095.594,DP
4476033.315,1677525.619,2086.47,DP
4476122.317,1677482.065,2080.616,DP
4476217.719,1677435.377,2078.742,DP
4476320.024,1677385.312,2081.167,DP
4476428.696,1677332.13,2087.395,DP
4476543.076,1677276.157,2096.834,DP
4476662.5,1677217.714,2108.889,DP
4476786.307,1677157.126,2122.968,DP
4476913.833,1677094.719,2138.478,DP
4477044.417,1677030.815,2154.825,DP
4477177.419,1676965.729,2171.436,DP
4477312.536,1676899.607,2188.056,DP
4477449.741,1676832.463,2204.676,DP
4477589.013,1676764.308,2221.296,DP
4477730.331,1676695.153,2237.916,DP
4477873.672,1676625.007,2254.536,DP
4478019.015,1676553.881,2271.155,DP
4478166.34,1676481.786,2287.774,DP
4478315.567,1676408.76,2304.423,DP
4478466.37,1676334.964,2321.274,DP
4478618.341,1676260.596,2338.541,DP
4478771.076,1676185.854,2356.436,DP
4478924.168,1676110.936,2375.174,DP
4479077.213,1676036.044,2394.966,DP
4479229.805,1675961.372,2416.027,DP
4479381.536,1675887.123,2438.569,DP
4479532.084,1675813.451,2462.663,DP
4479681.267,1675740.448,2488.142,DP
4479828.915,1675668.197,2514.815,DP
4479974.855,1675596.781,2542.492,DP
4480118.918,1675526.285,2570.983,DP
4480260.932,1675456.791,2600.098,DP
4480400.727,1675388.383,2629.647,DP
4480538.129,1675321.146,2659.425,DP
4480672.955,1675255.169,2689.006,DP
4480805.013,1675190.548,2717.822,DP
4480934.111,1675127.374,2745.304,DP
4481060.057,1675065.743,2770.882,DP
4481182.659,1675005.749,2793.987,DP
4481301.724,1674947.487,2814.048,DP
4481417.061,1674891.047,2830.498,DP
4481528.606,1674836.465,2842.955,DP
4481636.801,1674783.521,2851.752,DP
4481742.204,1674731.943,2857.387,DP
4481845.366,1674681.462,2860.358,DP
4481946.845,1674631.805,2861.163,DP
4482047.195,1674582.7,2860.3,DP
4482146.972,1674533.876,2858.268,DP
4482246.724,1674485.064,2855.56,DP
4482346.754,1674436.117,2852.431,DP
4482447.022,1674387.052,2848.808,DP
4482547.463,1674337.903,2844.596,DP
4482648.015,1674288.7,2839.7,DP
4482748.614,1674239.474,2834.026,DP
4482849.193,1674190.258,2827.479,DP
4482949.691,1674141.081,2819.964,DP
4483050.025,1674091.985,2811.407,DP
4483149.973,1674043.077,2801.886,DP
4483249.24,1673994.504,2791.565,DP
4483347.525,1673946.41,2780.611,DP
4483444.53,1673898.944,2769.19,DP
4483539.955,1673852.249,2757.468,DP
4483633.501,1673806.475,2745.61,DP
4483724.868,1673761.767,2733.784,DP
4483813.756,1673718.273,2722.142,DP
4483899.866,1673676.136,2710.786,DP
4483982.902,1673635.505,2699.809,DP
4484062.564,1673596.525,2689.308,DP
4484138.553,1673559.342,2679.376,DP
4484210.571,1673524.102,2670.109,DP
4484278.318,1673490.953,2661.601,DP
4484341.507,1673460.033,2653.948,DP
4484400.174,1673431.326,2647.22,DP
4484454.732,1673404.63,2641.467,DP
4484505.604,1673379.737,2636.737,DP
4484553.221,1673356.438,2633.076,DP
4484598.009,1673334.522,2630.532,DP
4484640.394,1673313.782,2629.154,DP
4484680.805,1673294.008,2628.988,DP
4484719.751,1673274.952,2630.083,DP
4484758.36,1673256.06,2632.466,DP
4484798.02,1673236.654,2636.16,DP
4484840.118,1673216.054,2641.189,DP
4484886.044,1673193.582,2647.576,DP
4484937.184,1673168.559,2655.347,DP
4484994.928,1673140.304,2664.524,DP
4485060.66,1673108.141,2675.131,DP
4485134.835,1673071.846,2687.097,DP
4485215.668,1673032.292,2700.125,DP
4485301.046,1672990.516,2713.881,DP
4485388.855,1672947.551,2728.033,DP
4485476.978,1672904.43,2742.251,DP
4485563.304,1672862.191,2756.2,DP
4485645.716,1672821.865,2769.548,DP
4485722.175,1672784.453,2781.977,DP
4485792.097,1672750.24,2793.401,DP
4485856.244,1672718.852,2803.955,DP
4485915.428,1672689.893,2813.782,DP
4485970.461,1672662.965,2823.024,DP
4486022.153,1672637.672,2831.823,DP
4486071.318,1672613.615,2840.323,DP
4486118.766,1672590.399,2848.666,DP
4486165.157,1672567.699,2856.968,DP
4486210.309,1672545.606,2865.207,DP
4486253.747,1672524.351,2873.31,DP
4486294.993,1672504.169,2881.206,DP
4486333.574,1672485.291,2888.826,DP
4486369.012,1672467.951,2896.097,DP
4486400.832,1672452.381,2902.949,DP
4486428.561,1672438.813,2909.312,DP
4486452.059,1672427.317,2915.162,DP
4486471.833,1672417.641,2920.557,DP
4486488.466,1672409.503,2925.569,DP
4486502.54,1672402.616,2930.267,DP
4486514.639,1672396.695,2934.724,DP
4486525.344,1672391.457,2939.009,DP
4486535.24,1672386.616,2943.195,DP
4471476.854,1681413.895,3108.969,DP
4471544.144,1681333.478,3127.026,DP
4471611.2,1681253.341,3144.942,DP
4471677.788,1681173.765,3162.581,DP
4471743.673,1681095.028,3179.803,DP
4471808.623,1681017.407,3196.47,DP
4471872.404,1680941.185,3212.444,DP
4471934.805,1680866.612,3227.602,DP
4471996.006,1680793.473,3242.075,DP
4472056.525,1680721.15,3256.211,DP
4472116.888,1680649.013,3270.366,DP
4472177.621,1680576.434,3284.898,DP
4472239.252,1680502.781,3300.163,DP
4472302.308,1680427.427,3316.518,DP
4472367.104,1680349.992,3334.18,DP
4472433.375,1680270.796,3352.979,DP
4472500.751,1680190.279,3372.677,DP
4472568.862,1680108.884,3393.037,DP
4472637.337,1680027.053,3413.82,DP
4472705.807,1679945.23,3434.79,DP
4472773.945,1679863.802,3455.627,DP
4472841.908,1679782.583,3475.125,DP
4472910.152,1679701.03,3491.529,DP
4472979.135,1679618.594,3503.075,DP
4473049.315,1679534.728,3508,DP
4473121.151,1679448.882,3504.54,DP
4473195.1,1679360.511,3490.942,DP
4473271.377,1679269.359,3466.612,DP
4473349.722,1679175.735,3433.258,DP
4473429.816,1679080.023,3392.862,DP
4473511.339,1678982.602,3347.405,DP
4473593.973,1678883.854,3298.871,DP
4473677.4,1678784.158,3249.242,DP
4473761.299,1678683.899,3200.311,DP
4473845.331,1678583.481,3152.51,DP
4473929.153,1678483.314,3105.663,DP
4474012.42,1678383.81,3059.591,DP
4474094.79,1678285.379,3014.118,DP
4474175.917,1678188.434,2969.064,DP
4474255.465,1678093.375,2924.254,DP
4474333.531,1678000.087,2879.563,DP
4474410.834,1677907.711,2834.945,DP
4474488.139,1677815.334,2790.361,DP
4474566.212,1677722.039,2745.772,DP
4474645.818,1677626.913,2701.138,DP
4474727.72,1677529.041,2656.418,DP
4474812.389,1677427.865,2611.647,DP
4474898.823,1677324.579,2567.223,DP
4474985.557,1677220.936,2523.662,DP
4475071.124,1677118.687,2481.48,DP
4475154.057,1677019.586,2441.191,DP
4475232.89,1676925.384,2403.312,DP
4475306.195,1676837.788,2368.344,DP
4475373.516,1676757.342,2336.396,DP
4475435.405,1676683.39,2307.168,DP
4475492.459,1676615.213,2280.342,DP
4475545.279,1676552.095,2255.601,DP
4475594.465,1676493.322,2232.627,DP
4475640.614,1676438.175,2211.104,DP
4475684.382,1676385.876,2190.801,DP
4475726.607,1676335.421,2171.791,DP
4475768.166,1676285.758,2154.212,DP
4475809.943,1676235.839,2138.205,DP
4475852.815,1676184.609,2123.907,DP
4475897.663,1676131.019,2111.459,DP
4475945.303,1676074.092,2100.985,DP
4475995.673,1676013.905,2092.404,DP
4476048.039,1675951.331,2085.484,DP
4476101.647,1675887.274,2079.985,DP
4476155.745,1675822.63,2075.671,DP
4476209.581,1675758.301,2072.304,DP
4476262.404,1675695.182,2069.646,DP
4476314.063,1675633.454,2067.485,DP
4476365.895,1675571.519,2065.671,DP
4476419.454,1675507.52,2064.067,DP
4476476.297,1675439.598,2062.533,DP
4476537.98,1675365.892,2060.933,DP
4476606.058,1675284.546,2059.127,DP
4476681.834,1675194,2056.993,DP
4476764.258,1675095.511,2054.564,DP
4476850.985,1674991.881,2051.958,DP
4476939.655,1674885.93,2049.293,DP
4477027.908,1674780.476,2046.689,DP
4477113.386,1674678.34,2044.263,DP
4477193.746,1674582.319,2042.135,DP
4477267.919,1674493.691,2040.472,DP
4477337.083,1674411.048,2039.523,DP
4477402.641,1674332.714,2039.546,DP
4477465.995,1674257.013,2040.8,DP
4477528.548,1674182.27,2043.541,DP
4477591.703,1674106.808,2048.027,DP
4477656.759,1674029.074,2054.455,DP
4477724.388,1673948.265,2062.622,DP
4477795.012,1673863.88,2072.171,DP
4477869.052,1673775.412,2082.745,DP
4477946.928,1673682.36,2093.988,DP
4478029.062,1673584.221,2105.543,DP
4478115.855,1673480.515,2117.059,DP
4478207.041,1673371.562,2128.388,DP
4478301.499,1673258.698,2139.628,DP
4478398.061,1673143.322,2150.899,DP
4478495.55,1673026.837,2162.319,DP
4478592.794,1672910.645,2174.009,DP
4478688.622,1672796.147,2186.087,DP
4478782.063,1672684.499,2198.626,DP
4478873.077,1672575.753,2211.501,DP
4478961.864,1672469.666,2224.536,DP
4479048.631,1672365.996,2237.552,DP
4479133.579,1672264.497,2250.37,DP
4479216.914,1672164.927,2262.814,DP
4479298.822,1672067.062,2274.711,DP
4479379.162,1671971.07,2286.015,DP
4479457.487,1671877.486,2296.801,DP
4479533.338,1671786.859,2307.149,DP
4479606.253,1671699.738,2317.138,DP
4479675.777,1671616.671,2326.848,DP
4479741.447,1671538.208,2336.359,DP
4479803.112,1671464.53,2345.826,DP
4479861.549,1671394.71,2355.619,DP
4479917.717,1671327.601,2366.154,DP
4479972.569,1671262.063,2377.848,DP
4480027.064,1671196.953,2391.115,DP
4480082.158,1671131.127,2406.372,DP
4480138.766,1671063.493,2424.004,DP
4480197.321,1670993.531,2444.015,DP
4480257.934,1670921.111,2466.154,DP
4480320.707,1670846.112,2490.162,DP
4480385.74,1670768.411,2515.781,DP
4480453.136,1670687.886,2542.755,DP
4480522.996,1670604.419,2570.825,DP
4480595.072,1670518.305,2599.678,DP
4480668.364,1670430.737,2628.871,DP
4480741.778,1670343.025,2657.948,DP
4480814.215,1670256.478,2686.455,DP
4480884.581,1670172.408,2713.936,DP
4480951.778,1670092.123,2739.936,DP
4481014.825,1670016.796,2764.056,DP
4481073.713,1669946.438,2786.365,DP
4481128.9,1669880.505,2807.158,DP
4481180.842,1669818.447,2826.732,DP
4481229.999,1669759.715,2845.385,DP
4481276.831,1669703.762,2863.415,DP
4481321.802,1669650.034,2881.117,DP
4481365.584,1669597.725,2898.565,DP
4481409.181,1669545.637,2915.488,DP
4481453.627,1669492.536,2931.59,DP
4481499.955,1669437.185,2946.573,DP
4481549.198,1669378.353,2960.141,DP
4481602.387,1669314.805,2971.995,DP
4481660.313,1669245.598,2981.906,DP
4481722.407,1669171.412,2990.005,DP
4481787.638,1669093.478,2996.55,DP
4481854.972,1669013.032,3001.799,DP
4481923.376,1668931.308,3006.008,DP
4481991.817,1668849.539,3009.435,DP
4482059.271,1668768.949,3012.336,DP
4482125.007,1668690.411,3014.84,DP
4482188.63,1668614.401,3016.931,DP
4482249.752,1668541.375,3018.591,DP
4482307.995,1668471.791,3019.799,DP
4482362.975,1668406.107,3020.535,DP
4482414.309,1668344.777,3020.78,DP
4482461.78,1668288.063,3020.459,DP
4482505.822,1668235.444,3019.285,DP
4482547.023,1668186.221,3016.923,DP
4482585.97,1668139.691,3013.034,DP
4482623.247,1668095.155,3007.282,DP
4482659.443,1668051.911,2999.331,DP
4482695.165,1668009.235,2988.849,DP
4482731.395,1667965.95,2975.598,DP
4482769.427,1667920.513,2959.418,DP
4482810.562,1667871.37,2940.15,DP
4482856.099,1667816.965,2917.634,DP
4482907.341,1667755.746,2891.713,DP
4482965.586,1667686.16,2862.23,DP
4483031.31,1667607.641,2829.326,DP
4483102.774,1667522.262,2793.936,DP
4483177.876,1667432.54,2757.129,DP
4483254.509,1667340.987,2719.976,DP
4483330.571,1667250.117,2683.546,DP
4483403.956,1667162.443,2648.91,DP
4483472.716,1667080.298,2617.055,DP
4483536.523,1667004.069,2588.068,DP
4483596.013,1666932.996,2561.498,DP
4483651.838,1666866.303,2536.888,DP
4483704.648,1666803.213,2513.783,DP
4483755.092,1666742.948,2491.727,DP
4483803.819,1666684.736,2470.266,DP
4483851.291,1666628.022,2449.193,DP
4483897.628,1666572.665,2428.748,DP
4483942.908,1666518.572,2409.228,DP
4483987.204,1666465.653,2390.932,DP
4484030.594,1666413.815,2374.155,DP
4484073.155,1666362.968,2359.194,DP
4484114.976,1666313.008,2346.29,DP
4484156.213,1666263.743,2335.248,DP
4484197.06,1666214.944,2325.69,DP
4484237.707,1666166.386,2317.24,DP
4484278.345,1666117.836,2309.521,DP
4484319.165,1666069.07,2302.158,DP
4484360.355,1666019.863,2294.779,DP
4484401.944,1665970.178,2287.211,DP
4484443.751,1665920.233,2279.552,DP
4484485.576,1665870.266,2271.919,DP
4484527.222,1665820.516,2264.433,DP
4484568.486,1665771.219,2257.212,DP
4484609.17,1665722.616,2250.375,DP
4484649.12,1665674.89,2244.014,DP
4484688.394,1665627.971,2238.088,DP
4484727.114,1665581.714,2232.519,DP
4484765.404,1665535.972,2227.227,DP
4484803.386,1665490.597,2222.134,DP
4484841.182,1665445.445,2217.161,DP
4472213.713,1663179.787,2436.016,DP
4472270.883,1663302.016,2449.715,DP
4472328.286,1663424.744,2463.539,DP
4472386.155,1663548.467,2477.614,DP
4472444.723,1663673.685,2492.064,DP
4472504.225,1663800.894,2507.016,DP
4472564.89,1663930.595,2522.594,DP
4472626.953,1664063.285,2538.924,DP
4472690.544,1664199.239,2556.053,DP
4472755.422,1664337.94,2573.73,DP
4472821.256,1664478.69,2591.641,DP
4472887.723,1664620.792,2609.474,DP
4472954.497,1664763.548,2626.914,DP
4473021.251,1664906.26,2643.649,DP
4473087.658,1665048.232,2659.366,DP
4473153.535,1665189.069,2673.827,DP
4473219.164,1665329.374,2687.046,DP
4473284.916,1665469.943,2699.084,DP
4473351.165,1665611.575,2710.006,DP
4473418.283,1665755.063,2719.873,DP
4473486.645,1665901.208,2728.749,DP
4473556.62,1666050.804,2736.697,DP
4473628.316,1666204.075,2743.808,DP
4473701.056,1666359.582,2750.255,DP
4473774.033,1666515.59,2756.225,DP
4473846.431,1666670.362,2761.907,DP
4473917.44,1666822.163,2767.489,DP
4473986.246,1666969.254,2773.157,DP
4474052.037,1667109.902,2779.101,DP
4474114.191,1667242.77,2785.382,DP
4474172.575,1667367.581,2791.741,DP
4474227.138,1667484.221,2797.863,DP
4474277.825,1667592.576,2803.436,DP
4474324.583,1667692.531,2808.147,DP
4474367.358,1667783.972,2811.682,DP
4474406.099,1667866.788,2813.729,DP
4474441.219,1667941.866,2813.964,DP
4474474.227,1668012.428,2812.045,DP
4474506.788,1668082.032,2807.627,DP
4474540.564,1668154.236,2800.366,DP
4474577.221,1668232.597,2789.917,DP
4474618.423,1668320.672,2775.936,DP
4474665.828,1668422.009,2758.081,DP
4474720.104,1668538.036,2736.408,DP
4474779.832,1668665.713,2711.81,DP
4474843.319,1668801.426,2685.289,DP
4474908.874,1668941.56,2657.849,DP
4474974.808,1669082.501,2630.493,DP
4475039.427,1669220.634,2604.222,DP
4475101.048,1669352.355,2580.038,DP
4475158.551,1669475.273,2558.489,DP
4475211.905,1669589.325,2539.267,DP
4475261.206,1669694.71,2521.963,DP
4475306.545,1669791.626,2506.17,DP
4475348.016,1669880.273,2491.48,DP
4475385.71,1669960.848,2477.488,DP
4475419.726,1670033.559,2463.785,DP
4475450.39,1670099.106,2450.074,DP
4475478.435,1670159.054,2436.241,DP
4475504.633,1670215.054,2422.193,DP
4475529.757,1670268.758,2407.835,DP
4475554.579,1670321.816,2393.075,DP
4475579.872,1670375.88,2377.816,DP
4475606.402,1670432.591,2361.971,DP
4475634.69,1670493.056,2345.725,DP
4475664.862,1670557.551,2329.696,DP
4475697.013,1670626.276,2314.545,DP
4475731.236,1670699.429,2300.928,DP
4475767.625,1670777.21,2289.505,DP
4475806.271,1670859.819,2280.934,DP
4475847.268,1670947.449,2275.866,DP
4475890.579,1671040.026,2274.544,DP
4475935.992,1671137.097,2276.637,DP
4475983.281,1671238.178,2281.769,DP
4476032.219,1671342.784,2289.564,DP
4476082.581,1671450.431,2299.646,DP
4476134.14,1671560.636,2311.64,DP
4476186.664,1671672.906,2325.174,DP
4476239.769,1671786.416,2340.017,DP
4476292.87,1671899.918,2356.127,DP
4476345.368,1672012.128,2373.47,DP
4476396.663,1672121.77,2392.017,DP
4476446.156,1672227.558,2411.734,DP
4476493.249,1672328.215,2432.592,DP
4476537.356,1672422.491,2454.558,DP
4476578.36,1672510.134,2477.631,DP
4476616.696,1672592.074,2501.842,DP
4476652.829,1672669.306,2527.221,DP
4476687.227,1672742.827,2553.798,DP
4476720.354,1672813.632,2581.605,DP
4476752.676,1672882.718,2610.672,DP
4476784.66,1672951.081,2641.018,DP
4476816.785,1673019.743,2672.269,DP
4476849.542,1673089.757,2703.628,DP
4476883.425,1673162.177,2734.28,DP
4476918.925,1673238.057,2763.412,DP
4476956.538,1673318.449,2790.209,DP
4476996.754,1673404.405,2813.856,DP
4477040.045,1673496.933,2833.57,DP
4477086.418,1673596.05,2849.268,DP
4477135.427,1673700.797,2861.547,DP
4477186.603,1673810.179,2871.034,DP
4477239.483,1673923.201,2878.356,DP
4477293.6,1674038.867,2884.139,DP
4477348.488,1674156.178,2889.01,DP
4477403.677,1674274.136,2893.574,DP
4477458.668,1674391.668,2898.06,DP
4477512.929,1674507.639,2902.352,DP
4477565.926,1674620.911,2906.325,DP
4477617.129,1674730.344,2909.853,DP
4477666.003,1674834.801,2912.811,DP
4477712.016,1674933.145,2915.072,DP
4477754.702,1675024.374,2916.506,DP
4477794.647,1675109.749,2916.847,DP
4477833.294,1675192.346,2915.72,DP
4477872.105,1675275.297,2912.75,DP
4477912.548,1675361.731,2907.559,DP
4477956.086,1675454.782,2899.771,DP
4478004.183,1675557.579,2889.011,DP
4478058.206,1675673.037,2874.939,DP
4478118.129,1675801.106,2857.731,DP
4478182.912,1675939.561,2837.943,DP
4478251.49,1676086.124,2816.141,DP
4478322.797,1676238.522,2792.887,DP
4478395.769,1676394.476,2768.746,DP
4478469.34,1676551.71,2744.283,DP
4478542.495,1676708.053,2720.043,DP
4478614.831,1676862.645,2696.299,DP
4478686.354,1677015.5,2673.147,DP
4478757.078,1677166.648,2650.681,DP
4478827.017,1677316.115,2628.994,DP
4478896.183,1677463.932,2608.181,DP
4478964.591,1677610.127,2588.335,DP
4479032.256,1677754.733,2569.538,DP
4479099.216,1677897.832,2551.722,DP
4479165.524,1678039.537,2534.734,DP
4479231.233,1678179.962,2518.416,DP
4479296.399,1678319.224,2502.61,DP
4479361.072,1678457.434,2487.16,DP
4479425.308,1678594.708,2471.908,DP
4479489.142,1678731.127,2456.722,DP
4479552.49,1678866.501,2441.674,DP
4479615.19,1679000.493,2426.951,DP
4479677.084,1679132.761,2412.741,DP
4479738.012,1679262.964,2399.232,DP
4479797.814,1679390.76,2386.611,DP
4479856.33,1679515.808,2375.066,DP
4479913.397,1679637.758,2364.764,DP
4479968.827,1679756.21,2355.676,DP
4480022.421,1679870.739,2347.675,DP
4480073.979,1679980.917,2340.636,DP
4480123.303,1680086.318,2334.435,DP
4480170.19,1680186.515,2328.947,DP
4480214.443,1680281.08,2324.047,DP
4480255.909,1680369.69,2319.603,DP
4480294.788,1680452.771,2315.445,DP
4480331.44,1680531.093,2311.384,DP
4480366.223,1680605.422,2307.233,DP
4480399.499,1680676.529,2302.804,DP
4480431.626,1680745.181,2297.908,DP
4480462.964,1680812.149,2292.359,DP
4480493.85,1680878.148,2285.975,DP
4480524.476,1680943.592,2278.613,DP
4480554.976,1681008.767,2270.148,DP
4480585.483,1681073.956,2260.454,DP
4480616.129,1681139.444,2249.407,DP
4480647.049,1681205.516,2236.879,DP
4480678.375,1681272.456,2222.746,DP
4480710.183,1681340.427,2206.955,DP
4480742.212,1681408.865,2189.883,DP
4480774.072,1681476.947,2172.064,DP
4480805.38,1681543.849,2154.029,DP
4480835.749,1681608.743,2136.311,DP
4480864.793,1681670.804,2119.443,DP
4480892.125,1681729.209,2103.957,DP
4480917.489,1681783.408,2090.336,DP
4480941.326,1681834.343,2078.764,DP
4480964.3,1681883.437,2069.336,DP
4480987.08,1681932.112,2062.146,DP
4481010.33,1681981.793,2057.287,DP
4481034.716,1682033.902,2054.854,DP
4481060.904,1682089.861,2054.941,DP
4481089.363,1682150.673,2057.611,DP
4481119.633,1682215.355,2062.781,DP
4481150.983,1682282.343,2070.325,DP
4481182.679,1682350.072,2080.119,DP
4481213.989,1682416.975,2092.038,DP
4481244.181,1682481.488,2105.956,DP
4481272.522,1682542.045,2121.749,DP
4481298.43,1682597.407,2139.255,DP
4481321.978,1682647.724,2158.167,DP
4481343.404,1682693.508,2178.141,DP
4481362.95,1682735.272,2198.833,DP
4481380.853,1682773.527,2219.897,DP
4481397.354,1682808.786,2240.989,DP
4481412.692,1682841.56,2261.765,DP
4481427.142,1682872.438,2281.846,DP
4481441.113,1682902.289,2300.697,DP
4481455.043,1682932.054,2317.755,DP
4481469.372,1682962.672,2332.455,DP
4481484.54,1682995.082,2344.233,DP
4481500.986,1683030.224,2352.524,DP
4481519.149,1683069.035,2356.765,DP
4481539.441,1683112.393,2356.575,DP
4481562.174,1683160.969,2352.199,DP
4481587.643,1683215.389,2344.012,DP
4481616.14,1683276.279,2332.39,DP
4481647.958,1683344.266,2317.71,DP
4481683.39,1683419.976,2300.348,DP
4481722.73,1683504.035,2280.68,DP
4481765.981,1683596.45,2259.166,DP
4481812.272,1683695.361,2236.508,DP
4481860.564,1683798.548,2213.459,DP
4481909.819,1683903.791,2190.77,DP
4481958.997,1684008.871,2169.195,DP
4482007.06,1684111.567,2149.484,DP
4482052.971,1684209.662,2132.391,DP
4482096.106,1684301.83,2118.488,DP
4482136.993,1684389.192,2107.857,DP
4482176.35,1684473.284,2100.499,DP
4482214.895,1684555.642,2096.415,DP
4482253.349,1684637.805,2095.604,DP
4482292.429,1684721.307,2098.067,DP
4482332.855,1684807.683,2103.804,DP
4482375.089,1684897.92,2112.67,DP
4482418.959,1684991.655,2124.154,DP
4482464.2,1685088.319,2137.691,DP
4482510.546,1685187.345,2152.716,DP
4482557.732,1685288.162,2168.666,DP
4482605.489,1685390.202,2184.975,DP
4482653.554,1685492.895,2201.08,DP
4482701.626,1685595.61,2216.594,DP
4482749.346,1685697.565,2231.518,DP
4482796.338,1685797.968,2245.904,DP
4482842.231,1685896.022,2259.806,DP
4482886.651,1685990.93,2273.278,DP
4482929.227,1686081.895,2286.372,DP
4482969.585,1686168.124,2299.143,DP
4483007.5,1686249.132,2311.733,DP
4483043.043,1686325.073,2324.461,DP
4483076.322,1686396.174,2337.67,DP
4483107.441,1686462.659,2351.699,DP
4483136.504,1686524.756,2366.892,DP
4483163.621,1686582.69,2383.588,DP
4483188.894,1686636.686,2402.128,DP
4483212.407,1686686.926,2422.512,DP
4483234.207,1686733.502,2444.117,DP
4483254.334,1686776.502,2466.257,DP
4483272.828,1686816.016,2488.245,DP
4483289.73,1686852.129,2509.395,DP
4483305.083,1686884.927,2529.02,DP
4483318.925,1686914.503,2546.44,DP
4483331.424,1686941.207,2561.365,DP
4483342.946,1686965.824,2574.152,DP
4483353.878,1686989.181,2585.218,DP
4483364.606,1687012.101,2594.979,DP
4483375.515,1687035.408,2603.852,DP
4483386.991,1687059.927,2612.253,DP
4483399.415,1687086.471,2620.597,DP
4483412.937,1687115.361,2629.092,DP
4483427.357,1687146.168,2637.636,DP
4483442.444,1687178.402,2646.102,DP
4483457.969,1687211.573,2654.366,DP
4483473.705,1687245.192,2662.304,DP
4483489.421,1687278.768,2669.789,DP
4483504.889,1687311.816,2676.7,DP
4483519.999,1687344.098,2683.004,DP
4483534.796,1687375.712,2688.784,DP
4483549.336,1687406.777,2694.132,DP
4483563.676,1687437.412,2699.143,DP
4483577.869,1687467.737,2703.911,DP
4483591.975,1687497.873,2708.529,DP
4473075.155,1662507.055,2431.716,DP
4473082.626,1662646.519,2445.378,DP
4473090.081,1662785.696,2459.02,DP
4473097.507,1662924.301,2472.621,DP
4473104.887,1663062.047,2486.16,DP
4473112.205,1663198.649,2499.616,DP
4473119.447,1663333.82,2512.968,DP
4473126.598,1663467.274,2526.195,DP
4473133.64,1663598.725,2539.278,DP
4473140.561,1663727.887,2552.193,DP
4473147.344,1663854.474,2564.922,DP
4473153.975,1663978.23,2577.442,DP
4473160.451,1664099.073,2589.735,DP
4473166.769,1664216.964,2601.779,DP
4473172.925,1664331.87,2613.554,DP
4473178.921,1664443.754,2625.039,DP
4473184.753,1664552.582,2636.212,DP
4473190.42,1664658.316,2647.054,DP
4473195.92,1664760.922,2657.543,DP
4473201.249,1664860.365,2667.659,DP
4473206.407,1664956.607,2677.38,DP
4473211.395,1665049.679,2686.678,DP
4473216.236,1665139.994,2695.478,DP
4473220.959,1665228.114,2703.686,DP
4473225.595,1665314.599,2711.209,DP
4473230.173,1665400.01,2717.953,DP
4473234.723,1665484.909,2723.825,DP
4473239.277,1665569.856,2728.732,DP
4473243.863,1665655.411,2732.581,DP
4473248.512,1665742.136,2735.277,DP
4473253.253,1665830.591,2736.729,DP
4473258.113,1665921.241,2736.866,DP
4473263.076,1666013.83,2735.779,DP
4473268.112,1666107.777,2733.633,DP
4473273.19,1666202.502,2730.594,DP
4473278.279,1666297.423,2726.827,DP
4473283.347,1666391.959,2722.498,DP
4473288.364,1666485.528,2717.773,DP
4473293.297,1666577.55,2712.819,DP
4473298.118,1666667.442,2707.8,DP
4473302.791,1666754.625,2702.884,DP
4473307.294,1666838.6,2698.217,DP
4473311.641,1666919.675,2693.765,DP
4473315.873,1666998.593,2689.393,DP
4473320.029,1667076.101,2684.965,DP
4473324.149,1667152.949,2680.348,DP
4473328.274,1667229.882,2675.405,DP
4473332.444,1667307.648,2670.004,DP
4473336.699,1667386.996,2664.009,DP
4473341.079,1667468.673,2657.285,DP
4473345.624,1667553.427,2649.698,DP
4473350.371,1667641.94,2641.123,DP
4473355.313,1667734.115,2631.567,DP
4473360.421,1667829.349,2621.121,DP
4473365.659,1667927.029,2609.88,DP
4473370.997,1668026.543,2597.935,DP
4473376.399,1668127.278,2585.382,DP
4473381.833,1668228.621,2572.312,DP
4473387.269,1668329.961,2558.82,DP
4473392.672,1668430.683,2544.999,DP
4473398.008,1668530.176,2530.943,DP
4473403.247,1668627.845,2516.745,DP
4473408.371,1668723.385,2502.474,DP
4473413.377,1668816.718,2488.182,DP
4473418.261,1668907.772,2473.919,DP
4473423.019,1668996.474,2459.739,DP
4473427.647,1669082.752,2445.692,DP
4473432.141,1669166.532,2431.83,DP
4473436.498,1669247.744,2418.205,DP
